task_id,n_subjects,n_edits_mean,n_reset_mean,n_showex_mean,n_hideex_mean,used_copy_mean,mean_rt_ms_mean,total_time_ms_mean,color_run_mean_mean,color_run_max_mean,spatial_run_mean_mean,adjacency_rate_mean,mean_step_mean,within_obj_rate_mean,unique_colors_mean,row_major_corr_mean,col_major_corr_mean,best_scan_corr_mean,extension_rate_mean,new_seed_rate_mean,stamp_burst_rate_mean,stamp_burst_cells_mean,same_color_component_count_mean,same_color_component_mean_mean,same_color_component_max_mean,scan_row_major_rate,scan_col_major_rate,first_action_copy_rate,first_action_reset_rate,first_action_showex_rate
1c02dbbe,193,140.28497409326425,1.0621761658031088,1.7875647668393781,1.7875647668393781,0.9430051813471503,471.83305873365714,62485.00398444673,21.576483799312204,43.373056994818654,9.12782100809815,0.8607855008370329,1.5753987919768178,0.8584818990506963,5.1450777202072535,0.24636748067189576,0.39548530923329206,0.5397027395982515,0.8729192618713016,0.1270807381286984,0.8278140404894683,119.43005181347151,11.7720207253886,11.436467762080662,37.81347150259067,0.33678756476683935,0.6580310880829016,0.0,0.9948186528497409,0.0
1c0d0a4b,185,86.80540540540541,1.0756756756756756,2.081081081081081,2.081081081081081,0.918918918918919,825.2108560516536,67375.56181621968,30.46337516087516,49.23243243243243,3.0287221524777284,0.6475786072945222,1.706664929294903,0.6392353074343529,2.0216216216216214,0.07284122034418708,0.3089915493765135,0.35658048966888956,0.5723395379363347,0.42766046206366515,0.47051236010914355,44.24864864864865,30.84864864864865,2.5600839421338146,14.616216216216216,0.2648648648648649,0.7135135135135136,0.0,1.0,0.0
1caeab9d,186,37.47849462365591,1.3763440860215055,2.575268817204301,2.575268817204301,0.9139784946236559,1172.2138024480264,52319.82083871364,6.07938753257776,11.60752688172043,4.690080783227817,0.7752535428371229,1.5528548229075358,0.742162538041013,3.370967741935484,0.30895825830074786,-0.03335569045303665,0.31523438076172655,0.694632117190391,0.30536788280960886,0.6632217943113701,26.295698924731184,8.274193548387096,3.890250206782465,8.225806451612904,0.6182795698924731,0.3548387096774194,0.0,0.9946236559139785,0.0
1e0a9b12,191,11.465968586387435,1.1465968586387434,1.3350785340314135,1.3350785340314135,0.743455497382199,2016.8319786097031,25597.34772773984,1.5598158642337783,3.1256544502617802,3.4656148399388313,0.5250039540491208,1.9612689666553489,0.2544229023371379,5.602094240837697,0.6431943481378058,0.22405946122648449,0.5878602616988972,0.26266023535456207,0.737339764645438,0.12516245984222754,1.6020942408376964,7.7591623036649215,1.5128276174087694,2.9476439790575917,0.806282722513089,0.18324607329842932,0.0,0.9895287958115183,0.0
1e32b0e9,186,71.05376344086021,1.2043010752688172,4.629032258064516,4.629032258064516,0.9193548387096774,843.6015902158514,79429.72005914549,34.925250436540765,52.32258064516129,3.997730214654077,0.7331251881816914,1.9706144964562815,0.7228914798613643,1.8440860215053763,0.23051291739244906,0.39588857352855605,0.5462150917280022,0.7252994590503813,0.27470054094961865,0.6449494077286,48.88172043010753,14.344086021505376,4.303680321968382,10.779569892473118,0.46774193548387094,0.510752688172043,0.0,0.9946236559139785,0.0
1f0c79e5,194,41.01030927835052,1.5,5.525773195876289,5.510309278350515,0.9278350515463918,1308.5795171875882,111139.84746907269,20.09014426295354,29.628865979381445,5.274633523201557,0.7909254781862033,1.3681245262276143,0.7633934467396304,1.7731958762886597,-0.06031734330398653,0.13733305598714474,0.10016928688823508,0.8398918922361965,0.1601081077638034,0.49673740573407404,20.912371134020617,2.654639175257732,14.086579686064223,22.128865979381445,0.5515463917525774,0.44329896907216493,0.0,0.9948453608247423,0.0
1f642eb9,191,11.675392670157068,1.0418848167539267,1.5287958115183247,1.5287958115183247,0.9214659685863874,2381.4945001866986,25173.30736648303,1.432675905947387,4.036649214659686,1.6534832688972947,0.3726106964348709,1.9571293831904857,0.08524667096020842,6.06282722513089,0.04836390037640055,0.36336827525976306,0.31658981222003585,0.0936111488657173,0.9063888511342827,0.06378646202368915,2.3664921465968587,8.188481675392671,1.230585620364647,2.8534031413612566,0.49214659685863876,0.4816753926701571,0.0,0.9895287958115183,0.0
1f876c06,199,15.949748743718592,1.0251256281407035,1.4321608040201006,1.4321608040201006,0.9547738693467337,1490.3731636046139,24864.887924625084,2.9394331068806387,5.351758793969849,2.8406093036598508,0.6828799665324283,2.007439437932914,0.6608502159274986,5.165829145728643,0.06714890380862074,0.41029440698230163,0.29938454727534863,0.060777366262172706,0.9392226337378273,0.24022805523067856,3.7688442211055277,14.447236180904522,1.1340969115845787,1.7939698492462313,0.46733668341708545,0.5326633165829145,0.0,1.0,0.0
21f83797,194,113.26288659793815,1.3041237113402062,2.2268041237113403,2.2268041237113403,0.9329896907216495,490.02233189376886,56580.213381451664,36.509871904088094,57.5360824742268,9.205484799941765,0.8758569516330921,1.5328427687342663,0.8679039727119441,2.4948453608247423,0.15355534977053953,0.08543832895065201,0.1786550995929965,0.904953733950303,0.09504626604969704,0.8254263052887942,96.74226804123711,4.319587628865979,25.814738511774596,47.845360824742265,0.5360824742268041,0.4587628865979381,0.0,0.9948453608247423,0.0
23581191,195,50.246153846153845,1.2461538461538462,2.7435897435897436,2.7435897435897436,0.9333333333333333,885.6488658782348,53657.71096410458,10.055319371009416,21.22051282051282,4.096245367547863,0.7268929218650182,1.8192182999037787,0.7058408902804844,3.3025641025641024,-0.02632553010771353,0.2062032074617768,0.1857132804572896,0.7456825165093024,0.25431748349069755,0.642056567359161,34.656410256410254,8.051282051282051,5.624056776556777,16.015384615384615,0.3487179487179487,0.6358974358974359,0.0,1.0,0.0
